TIME,000300.SH,H11008.CSI,CBA01201.CS,CBA00601.CS,NH0100.NHF,DR001.IB
2018-09-27,3403.5902,206.8292,180.718,176.0238,1432.81,2.3
2018-09-28,3438.8649,206.9704,180.8395,176.1227,1433.16,2.2
2018-10-08,3290.8988,207.2828,181.1028,176.3416,1450.27,2.52
2018-10-09,3288.6906,207.3893,181.1582,176.3667,1476.78,2.49
2018-10-10,3281.5978,207.4914,181.2577,176.4446,1484.18,2.413
2018-10-11,3124.1139,207.6088,181.572,176.7871,1464.66,2.39
2018-10-12,3170.7262,207.7354,181.6169,176.8293,1479.69,2.43
2018-10-15,3126.4516,207.9822,181.6849,176.8273,1474.07,2.37
2018-10-16,3100.9738,208.047,181.7432,176.8948,1461.57,2.36
2018-10-17,3118.2463,208.0856,181.7919,176.9216,1477.35,2.33
2018-10-18,3044.3918,208.1031,181.999,177.1607,1457.52,2.4
2018-10-19,3134.9455,208.1906,181.9823,177.2833,1452.98,2.43
2018-10-22,3270.2732,208.2489,181.9266,177.1936,1461.56,2.46
2018-10-23,3183.4257,208.3404,182.0349,177.2619,1457.05,2.4
2018-10-24,3188.2018,208.3583,182.202,177.4961,1464.06,2.37
2018-10-25,3194.3084,208.4239,182.378,177.6492,1457.09,2.2
2018-10-26,3173.635,208.5243,182.4334,177.7093,1456.65,2.0
